Expert 1,Expert 2,Expert 3,Expert 4,color_cam_path,side_cam_path,Rfid,Pos,average_expert,expert_binary,plant_width_side_view,plant_height_side_view,plant_area_side_view,plant_width_top_view,plant_height_top_view,plant_area_top_view
2,2,2,2,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00579 Plant 0066 Plant 0066/18-02-2019 -- 13.10.37,635_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00579 Plant 0066 Plant 0066/18-02-2019 -- 13.10.37,635_Cam_03.png",B1,Plant 0066,2.0,1,361,338,21482,345,495,32664
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00580 Plant 0067 Plant 0067/18-02-2019 -- 13.10.43,283_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00580 Plant 0067 Plant 0067/18-02-2019 -- 13.10.43,283_Cam_03.png",B1,Plant 0067,1.0,1,431,445,47739,580,300,26045
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00581 Plant 0068 Plant 0068/18-02-2019 -- 13.10.48,343_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00581 Plant 0068 Plant 0068/18-02-2019 -- 13.10.48,343_Cam_03.png",B1,Plant 0068,1.0,1,467,565,63287,619,675,54044
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00582 Plant 0069 Plant 0069/18-02-2019 -- 13.10.54,443_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00582 Plant 0069 Plant 0069/18-02-2019 -- 13.10.54,443_Cam_03.png",B1,Plant 0069,1.0,1,550,503,61747,772,493,61123
4,4,4,4,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00583 Plant 0070 Plant 0070/18-02-2019 -- 13.10.59,842_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00583 Plant 0070 Plant 0070/18-02-2019 -- 13.10.59,842_Cam_03.png",B1,Plant 0070,4.0,0,60,258,9004,252,418,15069
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00584 Plant 0071 Plant 0071/18-02-2019 -- 13.11.05,870_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00584 Plant 0071 Plant 0071/18-02-2019 -- 13.11.05,870_Cam_03.png",B1,Plant 0071,1.0,1,534,500,51990,435,609,48400
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00585 Plant 0072 Plant 0072/18-02-2019 -- 13.11.10,977_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00585 Plant 0072 Plant 0072/18-02-2019 -- 13.11.10,977_Cam_03.png",B1,Plant 0072,1.0,1,433,371,47633,579,395,32549
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00586 Plant 0073 Plant 0073/18-02-2019 -- 13.11.16,435_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00586 Plant 0073 Plant 0073/18-02-2019 -- 13.11.16,435_Cam_03.png",B1,Plant 0073,3.0,0,173,312,10575,388,504,25944
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00587 Plant 0074 Plant 0074/18-02-2019 -- 13.11.24,542_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00587 Plant 0074 Plant 0074/18-02-2019 -- 13.11.24,542_Cam_03.png",B1,Plant 0074,3.0,0,248,289,6021,421,340,24531
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00588 Plant 0075 Plant 0075/18-02-2019 -- 13.11.50,833_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00588 Plant 0075 Plant 0075/18-02-2019 -- 13.11.50,833_Cam_03.png",B1,Plant 0075,3.0,0,115,260,9101,321,332,17118
2,2,2,2,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00589 Plant 0076 Plant 0076/18-02-2019 -- 13.11.57,078_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00589 Plant 0076 Plant 0076/18-02-2019 -- 13.11.57,078_Cam_03.png",B1,Plant 0076,2.0,1,293,376,25995,282,336,19441
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00590 Plant 0077 Plant 0077/18-02-2019 -- 13.12.02,076_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00590 Plant 0077 Plant 0077/18-02-2019 -- 13.12.02,076_Cam_03.png",B1,Plant 0077,1.0,1,394,520,54131,534,518,18306
4,4,4,4,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00591 Plant 0078 Plant 0078/18-02-2019 -- 13.12.07,591_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00591 Plant 0078 Plant 0078/18-02-2019 -- 13.12.07,591_Cam_03.png",B1,Plant 0078,4.0,0,67,260,9404,206,417,15514
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00592 Plant 0079 Plant 0079/18-02-2019 -- 13.12.12,773_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00592 Plant 0079 Plant 0079/18-02-2019 -- 13.12.12,773_Cam_03.png",B1,Plant 0079,1.0,1,354,381,25826,463,476,35300
4,4,4,4,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00593 Plant 0080 Plant 0080/18-02-2019 -- 13.12.17,620_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00593 Plant 0080 Plant 0080/18-02-2019 -- 13.12.17,620_Cam_03.png",B1,Plant 0080,4.0,0,193,281,10507,287,418,17148
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00594 Plant 0081 Plant 0081/18-02-2019 -- 13.12.22,462_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00594 Plant 0081 Plant 0081/18-02-2019 -- 13.12.22,462_Cam_03.png",B1,Plant 0081,3.0,0,92,268,9571,393,334,20909
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00595 Plant 0082 Plant 0082/18-02-2019 -- 13.12.27,949_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00595 Plant 0082 Plant 0082/18-02-2019 -- 13.12.27,949_Cam_03.png",B1,Plant 0082,1.0,1,425,478,36477,666,597,48937
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00596 Plant 0083 Plant 0083/18-02-2019 -- 13.12.33,621_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00596 Plant 0083 Plant 0083/18-02-2019 -- 13.12.33,621_Cam_03.png",B1,Plant 0083,1.0,1,585,810,74111,631,640,84542
2,1,2,2,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00597 Plant 0084 Plant 0084/18-02-2019 -- 13.12.38,755_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00597 Plant 0084 Plant 0084/18-02-2019 -- 13.12.38,755_Cam_03.png",B1,Plant 0084,1.75,1,369,393,31206,294,353,9818
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00598 Plant 0085 Plant 0085/18-02-2019 -- 13.13.09,708_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00598 Plant 0085 Plant 0085/18-02-2019 -- 13.13.09,708_Cam_03.png",B1,Plant 0085,3.0,0,96,257,9183,284,330,10288
4,4,4,4,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00599 Plant 0086 Plant 0086/18-02-2019 -- 13.13.16,194_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00599 Plant 0086 Plant 0086/18-02-2019 -- 13.13.16,194_Cam_03.png",B1,Plant 0086,4.0,0,102,261,9519,258,342,9690
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00600 Plant 0087 Plant 0087/18-02-2019 -- 13.13.22,947_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00600 Plant 0087 Plant 0087/18-02-2019 -- 13.13.22,947_Cam_03.png",B1,Plant 0087,3.0,0,135,135,3094,276,325,21307
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00601 Plant 0088 Plant 0088/18-02-2019 -- 13.13.28,680_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00601 Plant 0088 Plant 0088/18-02-2019 -- 13.13.28,680_Cam_03.png",B1,Plant 0088,1.0,1,350,431,44037,523,571,47730
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00602 Plant 0089 Plant 0089/18-02-2019 -- 13.13.35,323_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00602 Plant 0089 Plant 0089/18-02-2019 -- 13.13.35,323_Cam_03.png",B1,Plant 0089,1.0,1,591,379,33656,306,586,42497
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00603 Plant 0090 Plant 0090/18-02-2019 -- 13.13.40,810_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00603 Plant 0090 Plant 0090/18-02-2019 -- 13.13.40,810_Cam_03.png",B1,Plant 0090,3.0,0,87,256,9322,348,412,16345
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00604 Plant 0091 Plant 0091/18-02-2019 -- 13.13.46,315_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00604 Plant 0091 Plant 0091/18-02-2019 -- 13.13.46,315_Cam_03.png",B1,Plant 0091,3.0,0,136,184,6094,390,333,20352
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00605 Plant 0092 Plant 0092/18-02-2019 -- 13.13.51,330_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00605 Plant 0092 Plant 0092/18-02-2019 -- 13.13.51,330_Cam_03.png",B1,Plant 0092,1.0,1,384,717,49509,547,353,41286
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00606 Plant 0093 Plant 0093/18-02-2019 -- 13.13.56,536_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00606 Plant 0093 Plant 0093/18-02-2019 -- 13.13.56,536_Cam_03.png",B1,Plant 0093,1.0,1,557,555,46307,546,830,90054
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00607 Plant 0094 Plant 0094/18-02-2019 -- 13.14.01,757_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00607 Plant 0094 Plant 0094/18-02-2019 -- 13.14.01,757_Cam_03.png",B1,Plant 0094,1.0,1,310,563,50699,590,694,76096
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00608 Plant 0095 Plant 0095/18-02-2019 -- 13.14.07,578_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00608 Plant 0095 Plant 0095/18-02-2019 -- 13.14.07,578_Cam_03.png",B1,Plant 0095,3.0,0,294,208,9894,254,410,18289
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00609 Plant 0096 Plant 0096/18-02-2019 -- 13.14.29,815_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00609 Plant 0096 Plant 0096/18-02-2019 -- 13.14.29,815_Cam_03.png",B1,Plant 0096,1.0,1,472,436,54473,455,495,39036
3,4,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00610 Plant 0097 Plant 0097/18-02-2019 -- 13.14.35,181_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00610 Plant 0097 Plant 0097/18-02-2019 -- 13.14.35,181_Cam_03.png",B1,Plant 0097,3.25,0,70,249,8809,296,303,16558
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00611 Plant 0098 Plant 0098/18-02-2019 -- 13.14.42,013_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00611 Plant 0098 Plant 0098/18-02-2019 -- 13.14.42,013_Cam_03.png",B1,Plant 0098,1.0,1,281,389,35925,537,506,40879
4,4,4,4,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00612 Plant 0099 Plant 0099/18-02-2019 -- 13.14.47,345_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00612 Plant 0099 Plant 0099/18-02-2019 -- 13.14.47,345_Cam_03.png",B1,Plant 0099,4.0,0,106,266,9426,309,325,14166
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00613 Plant 0100 Plant 0100/18-02-2019 -- 13.14.52,905_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00613 Plant 0100 Plant 0100/18-02-2019 -- 13.14.52,905_Cam_03.png",B1,Plant 0100,1.0,1,455,469,54906,501,308,24257
4,4,4,4,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00614 Plant 0101 Plant 0101/18-02-2019 -- 13.14.57,725_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00614 Plant 0101 Plant 0101/18-02-2019 -- 13.14.57,725_Cam_03.png",B1,Plant 0101,4.0,0,91,248,8803,245,322,11905
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00615 Plant 0102 Plant 0102/18-02-2019 -- 13.15.02,632_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/B1/00615 Plant 0102 Plant 0102/18-02-2019 -- 13.15.02,632_Cam_03.png",B1,Plant 0102,1.0,1,343,501,50250,614,465,62246
