Expert 1,Expert 2,Expert 3,Expert 4,color_cam_path,side_cam_path,Rfid,Pos
3,2,2,2,"B2/00764 Plant 0123 Plant 0123/18-02-2019 -- 14.31.14,113_Cam_06.png","B2/00764 Plant 0123 Plant 0123/18-02-2019 -- 14.31.14,113_Cam_03.png",B2,Plant 0123
2,3,3,3,"B2/00765 Plant 0124 Plant 0124/18-02-2019 -- 14.31.20,958_Cam_06.png","B2/00765 Plant 0124 Plant 0124/18-02-2019 -- 14.31.20,958_Cam_03.png",B2,Plant 0124
2,1,1,3,"B2/00766 Plant 0125 Plant 0125/18-02-2019 -- 14.31.28,121_Cam_06.png","B2/00766 Plant 0125 Plant 0125/18-02-2019 -- 14.31.28,121_Cam_03.png",B2,Plant 0125
1,1,1,1,"B2/00767 Plant 0126 Plant 0126/18-02-2019 -- 14.31.35,393_Cam_06.png","B2/00767 Plant 0126 Plant 0126/18-02-2019 -- 14.31.35,393_Cam_03.png",B2,Plant 0126
3,3,3,3,"B3/00768 Plant 0000 Plant 0000/18-02-2019 -- 14.33.20,273_Cam_06.png","B3/00768 Plant 0000 Plant 0000/18-02-2019 -- 14.33.20,273_Cam_03.png",B3,Plant 0000
1,1,1,1,"B3/00769 Plant 0001 Plant 0001/18-02-2019 -- 14.33.42,086_Cam_06.png","B3/00769 Plant 0001 Plant 0001/18-02-2019 -- 14.33.42,086_Cam_03.png",B3,Plant 0001
1,1,1,1,"B3/00770 Plant 0002 Plant 0002/18-02-2019 -- 14.33.49,156_Cam_06.png","B3/00770 Plant 0002 Plant 0002/18-02-2019 -- 14.33.49,156_Cam_03.png",B3,Plant 0002
1,1,1,1,"B3/00771 Plant 0003 Plant 0003/18-02-2019 -- 14.33.55,976_Cam_06.png","B3/00771 Plant 0003 Plant 0003/18-02-2019 -- 14.33.55,976_Cam_03.png",B3,Plant 0003
2,1,2,2,"B3/00772 Plant 0004 Plant 0004/18-02-2019 -- 14.34.02,041_Cam_06.png","B3/00772 Plant 0004 Plant 0004/18-02-2019 -- 14.34.02,041_Cam_03.png",B3,Plant 0004
1,1,1,1,"B3/00773 Plant 0005 Plant 0005/18-02-2019 -- 14.34.08,315_Cam_06.png","B3/00773 Plant 0005 Plant 0005/18-02-2019 -- 14.34.08,315_Cam_03.png",B3,Plant 0005
1,1,1,1,"B3/00774 Plant 0006 Plant 0006/18-02-2019 -- 14.34.13,600_Cam_06.png","B3/00774 Plant 0006 Plant 0006/18-02-2019 -- 14.34.13,600_Cam_03.png",B3,Plant 0006
1,1,1,1,"B3/00775 Plant 0007 Plant 0007/18-02-2019 -- 14.34.19,220_Cam_06.png","B3/00775 Plant 0007 Plant 0007/18-02-2019 -- 14.34.19,220_Cam_03.png",B3,Plant 0007
3,3,3,3,"B3/00776 Plant 0008 Plant 0008/18-02-2019 -- 14.34.25,074_Cam_06.png","B3/00776 Plant 0008 Plant 0008/18-02-2019 -- 14.34.25,074_Cam_03.png",B3,Plant 0008
1,1,1,1,"B3/00777 Plant 0009 Plant 0009/18-02-2019 -- 14.34.30,974_Cam_06.png","B3/00777 Plant 0009 Plant 0009/18-02-2019 -- 14.34.30,974_Cam_03.png",B3,Plant 0009
1,1,1,1,"B3/00778 Plant 0010 Plant 0010/18-02-2019 -- 14.34.37,812_Cam_06.png","B3/00778 Plant 0010 Plant 0010/18-02-2019 -- 14.34.37,812_Cam_03.png",B3,Plant 0010
3,3,3,3,"B3/00779 Plant 0011 Plant 0011/18-02-2019 -- 14.35.09,480_Cam_06.png","B3/00779 Plant 0011 Plant 0011/18-02-2019 -- 14.35.09,480_Cam_03.png",B3,Plant 0011
4,4,4,4,"B3/00780 Plant 0012 Plant 0012/18-02-2019 -- 14.35.15,354_Cam_06.png","B3/00780 Plant 0012 Plant 0012/18-02-2019 -- 14.35.15,354_Cam_03.png",B3,Plant 0012
3,2,1,3,"B3/00781 Plant 0013 Plant 0013/18-02-2019 -- 14.35.23,595_Cam_06.png","B3/00781 Plant 0013 Plant 0013/18-02-2019 -- 14.35.23,595_Cam_03.png",B3,Plant 0013
1,1,1,1,"B3/00782 Plant 0014 Plant 0014/18-02-2019 -- 14.35.30,636_Cam_06.png","B3/00782 Plant 0014 Plant 0014/18-02-2019 -- 14.35.30,636_Cam_03.png",B3,Plant 0014
4,4,4,4,"B3/00783 Plant 0015 Plant 0015/18-02-2019 -- 14.35.38,382_Cam_06.png","B3/00783 Plant 0015 Plant 0015/18-02-2019 -- 14.35.38,382_Cam_03.png",B3,Plant 0015
1,1,1,1,"B3/00784 Plant 0016 Plant 0016/18-02-2019 -- 14.35.44,265_Cam_06.png","B3/00784 Plant 0016 Plant 0016/18-02-2019 -- 14.35.44,265_Cam_03.png",B3,Plant 0016
1,1,1,1,"B3/00785 Plant 0017 Plant 0017/18-02-2019 -- 14.35.50,171_Cam_06.png","B3/00785 Plant 0017 Plant 0017/18-02-2019 -- 14.35.50,171_Cam_03.png",B3,Plant 0017
1,1,1,1,"B3/00786 Plant 0018 Plant 0018/18-02-2019 -- 14.35.57,142_Cam_06.png","B3/00786 Plant 0018 Plant 0018/18-02-2019 -- 14.35.57,142_Cam_03.png",B3,Plant 0018
1,1,1,1,"B3/00787 Plant 0019 Plant 0019/18-02-2019 -- 14.36.02,762_Cam_06.png","B3/00787 Plant 0019 Plant 0019/18-02-2019 -- 14.36.02,762_Cam_03.png",B3,Plant 0019
3,3,3,3,"B3/00788 Plant 0020 Plant 0020/18-02-2019 -- 14.36.08,756_Cam_06.png","B3/00788 Plant 0020 Plant 0020/18-02-2019 -- 14.36.08,756_Cam_03.png",B3,Plant 0020
1,1,1,1,"B3/00789 Plant 0021 Plant 0021/18-02-2019 -- 14.36.47,417_Cam_06.png","B3/00789 Plant 0021 Plant 0021/18-02-2019 -- 14.36.47,417_Cam_03.png",B3,Plant 0021
1,1,1,1,"B3/00790 Plant 0022 Plant 0022/18-02-2019 -- 14.36.54,036_Cam_06.png","B3/00790 Plant 0022 Plant 0022/18-02-2019 -- 14.36.54,036_Cam_03.png",B3,Plant 0022
2,1,1,1,"B3/00791 Plant 0023 Plant 0023/18-02-2019 -- 14.37.00,959_Cam_06.png","B3/00791 Plant 0023 Plant 0023/18-02-2019 -- 14.37.00,959_Cam_03.png",B3,Plant 0023
2,1,2,2,"B3/00792 Plant 0024 Plant 0024/18-02-2019 -- 14.37.06,426_Cam_06.png","B3/00792 Plant 0024 Plant 0024/18-02-2019 -- 14.37.06,426_Cam_03.png",B3,Plant 0024
1,1,1,1,"B3/00793 Plant 0025 Plant 0025/18-02-2019 -- 14.37.13,396_Cam_06.png","B3/00793 Plant 0025 Plant 0025/18-02-2019 -- 14.37.13,396_Cam_03.png",B3,Plant 0025
1,1,1,1,"B3/00794 Plant 0026 Plant 0026/18-02-2019 -- 14.37.19,108_Cam_06.png","B3/00794 Plant 0026 Plant 0026/18-02-2019 -- 14.37.19,108_Cam_03.png",B3,Plant 0026
3,3,3,3,"B3/00795 Plant 0027 Plant 0027/18-02-2019 -- 14.37.25,711_Cam_06.png","B3/00795 Plant 0027 Plant 0027/18-02-2019 -- 14.37.25,711_Cam_03.png",B3,Plant 0027
1,1,1,1,"B3/00796 Plant 0028 Plant 0028/18-02-2019 -- 14.37.31,502_Cam_06.png","B3/00796 Plant 0028 Plant 0028/18-02-2019 -- 14.37.31,502_Cam_03.png",B3,Plant 0028
1,1,1,1,"B3/00797 Plant 0029 Plant 0029/18-02-2019 -- 14.37.36,560_Cam_06.png","B3/00797 Plant 0029 Plant 0029/18-02-2019 -- 14.37.36,560_Cam_03.png",B3,Plant 0029
1,1,1,1,"B3/00798 Plant 0030 Plant 0030/18-02-2019 -- 14.37.42,071_Cam_06.png","B3/00798 Plant 0030 Plant 0030/18-02-2019 -- 14.37.42,071_Cam_03.png",B3,Plant 0030
2,1,2,2,"B3/00799 Plant 0031 Plant 0031/18-02-2019 -- 14.37.47,851_Cam_06.png","B3/00799 Plant 0031 Plant 0031/18-02-2019 -- 14.37.47,851_Cam_03.png",B3,Plant 0031
4,4,4,4,"B3/00800 Plant 0032 Plant 0032/18-02-2019 -- 14.38.19,676_Cam_06.png","B3/00800 Plant 0032 Plant 0032/18-02-2019 -- 14.38.19,676_Cam_03.png",B3,Plant 0032
3,3,3,3,"B3/00801 Plant 0033 Plant 0033/18-02-2019 -- 14.38.27,130_Cam_06.png","B3/00801 Plant 0033 Plant 0033/18-02-2019 -- 14.38.27,130_Cam_03.png",B3,Plant 0033
3,3,3,3,"B3/00802 Plant 0034 Plant 0034/18-02-2019 -- 14.38.37,549_Cam_06.png","B3/00802 Plant 0034 Plant 0034/18-02-2019 -- 14.38.37,549_Cam_03.png",B3,Plant 0034
2,2,2,2,"B3/00804 Plant 0036 Plant 0036/18-02-2019 -- 14.38.52,858_Cam_06.png","B3/00804 Plant 0036 Plant 0036/18-02-2019 -- 14.38.52,858_Cam_03.png",B3,Plant 0036
2,1,2,2,"B3/00805 Plant 0037 Plant 0037/18-02-2019 -- 14.38.58,812_Cam_06.png","B3/00805 Plant 0037 Plant 0037/18-02-2019 -- 14.38.58,812_Cam_03.png",B3,Plant 0037
1,1,1,1,"B3/00806 Plant 0038 Plant 0038/18-02-2019 -- 14.39.04,947_Cam_06.png","B3/00806 Plant 0038 Plant 0038/18-02-2019 -- 14.39.04,947_Cam_03.png",B3,Plant 0038
1,1,1,1,"B3/00807 Plant 0039 Plant 0039/18-02-2019 -- 14.39.11,253_Cam_06.png","B3/00807 Plant 0039 Plant 0039/18-02-2019 -- 14.39.11,253_Cam_03.png",B3,Plant 0039
4,4,4,4,"B3/00808 Plant 0040 Plant 0040/18-02-2019 -- 14.39.18,138_Cam_06.png","B3/00808 Plant 0040 Plant 0040/18-02-2019 -- 14.39.18,138_Cam_03.png",B3,Plant 0040
1,1,1,1,"B3/00809 Plant 0041 Plant 0041/18-02-2019 -- 14.39.25,321_Cam_06.png","B3/00809 Plant 0041 Plant 0041/18-02-2019 -- 14.39.25,321_Cam_03.png",B3,Plant 0041
2,2,1,2,"B3/00810 Plant 0042 Plant 0042/18-02-2019 -- 14.39.31,638_Cam_06.png","B3/00810 Plant 0042 Plant 0042/18-02-2019 -- 14.39.31,638_Cam_03.png",B3,Plant 0042
1,1,1,2,"B3/00811 Plant 0043 Plant 0043/18-02-2019 -- 14.40.16,366_Cam_06.png","B3/00811 Plant 0043 Plant 0043/18-02-2019 -- 14.40.16,366_Cam_03.png",B3,Plant 0043
2,3,2,2,"B3/00812 Plant 0044 Plant 0044/18-02-2019 -- 14.40.25,162_Cam_06.png","B3/00812 Plant 0044 Plant 0044/18-02-2019 -- 14.40.25,162_Cam_03.png",B3,Plant 0044
3,3,3,3,"B3/00813 Plant 0045 Plant 0045/18-02-2019 -- 14.40.31,584_Cam_06.png","B3/00813 Plant 0045 Plant 0045/18-02-2019 -- 14.40.31,584_Cam_03.png",B3,Plant 0045
1,1,1,1,"B3/00814 Plant 0046 Plant 0046/18-02-2019 -- 14.40.37,781_Cam_06.png","B3/00814 Plant 0046 Plant 0046/18-02-2019 -- 14.40.37,781_Cam_03.png",B3,Plant 0046
3,3,3,3,"B3/00815 Plant 0047 Plant 0047/18-02-2019 -- 14.41.15,828_Cam_06.png","B3/00815 Plant 0047 Plant 0047/18-02-2019 -- 14.41.15,828_Cam_03.png",B3,Plant 0047
1,1,1,1,"B3/00816 Plant 0048 Plant 0048/18-02-2019 -- 14.41.24,428_Cam_06.png","B3/00816 Plant 0048 Plant 0048/18-02-2019 -- 14.41.24,428_Cam_03.png",B3,Plant 0048
1,1,1,1,"B3/00817 Plant 0049 Plant 0049/18-02-2019 -- 14.41.31,212_Cam_06.png","B3/00817 Plant 0049 Plant 0049/18-02-2019 -- 14.41.31,212_Cam_03.png",B3,Plant 0049
1,1,1,1,"B3/00818 Plant 0050 Plant 0050/18-02-2019 -- 14.41.37,563_Cam_06.png","B3/00818 Plant 0050 Plant 0050/18-02-2019 -- 14.41.37,563_Cam_03.png",B3,Plant 0050
3,3,3,3,"B3/00819 Plant 0051 Plant 0051/18-02-2019 -- 14.41.43,519_Cam_06.png","B3/00819 Plant 0051 Plant 0051/18-02-2019 -- 14.41.43,519_Cam_03.png",B3,Plant 0051
2,1,1,2,"B3/00820 Plant 0052 Plant 0052/18-02-2019 -- 14.41.50,854_Cam_06.png","B3/00820 Plant 0052 Plant 0052/18-02-2019 -- 14.41.50,854_Cam_03.png",B3,Plant 0052
1,1,1,2,"B3/00821 Plant 0053 Plant 0053/18-02-2019 -- 14.41.56,679_Cam_06.png","B3/00821 Plant 0053 Plant 0053/18-02-2019 -- 14.41.56,679_Cam_03.png",B3,Plant 0053
3,3,3,3,"B3/00822 Plant 0054 Plant 0054/18-02-2019 -- 14.43.15,778_Cam_06.png","B3/00822 Plant 0054 Plant 0054/18-02-2019 -- 14.43.15,778_Cam_03.png",B3,Plant 0054
1,1,1,1,"B3/00823 Plant 0055 Plant 0055/18-02-2019 -- 14.43.23,051_Cam_06.png","B3/00823 Plant 0055 Plant 0055/18-02-2019 -- 14.43.23,051_Cam_03.png",B3,Plant 0055
4,4,4,4,"B3/00824 Plant 0056 Plant 0056/18-02-2019 -- 14.43.29,585_Cam_06.png","B3/00824 Plant 0056 Plant 0056/18-02-2019 -- 14.43.29,585_Cam_03.png",B3,Plant 0056
1,1,1,1,"B3/00825 Plant 0057 Plant 0057/18-02-2019 -- 14.43.36,172_Cam_06.png","B3/00825 Plant 0057 Plant 0057/18-02-2019 -- 14.43.36,172_Cam_03.png",B3,Plant 0057
1,1,1,1,"B3/00826 Plant 0058 Plant 0058/18-02-2019 -- 14.43.42,598_Cam_06.png","B3/00826 Plant 0058 Plant 0058/18-02-2019 -- 14.43.42,598_Cam_03.png",B3,Plant 0058
2,2,2,2,"B3/00827 Plant 0059 Plant 0059/18-02-2019 -- 14.43.49,968_Cam_06.png","B3/00827 Plant 0059 Plant 0059/18-02-2019 -- 14.43.49,968_Cam_03.png",B3,Plant 0059
1,1,1,1,"B3/00828 Plant 0060 Plant 0060/18-02-2019 -- 14.43.57,004_Cam_06.png","B3/00828 Plant 0060 Plant 0060/18-02-2019 -- 14.43.57,004_Cam_03.png",B3,Plant 0060
1,1,1,1,"B3/00829 Plant 0061 Plant 0061/18-02-2019 -- 14.44.03,544_Cam_06.png","B3/00829 Plant 0061 Plant 0061/18-02-2019 -- 14.44.03,544_Cam_03.png",B3,Plant 0061
1,1,1,1,"B3/00830 Plant 0062 Plant 0062/18-02-2019 -- 14.44.11,470_Cam_06.png","B3/00830 Plant 0062 Plant 0062/18-02-2019 -- 14.44.11,470_Cam_03.png",B3,Plant 0062
1,1,1,2,"B3/00831 Plant 0063 Plant 0063/18-02-2019 -- 14.44.18,191_Cam_06.png","B3/00831 Plant 0063 Plant 0063/18-02-2019 -- 14.44.18,191_Cam_03.png",B3,Plant 0063
1,1,1,1,"B3/00832 Plant 0064 Plant 0064/18-02-2019 -- 14.44.58,409_Cam_06.png","B3/00832 Plant 0064 Plant 0064/18-02-2019 -- 14.44.58,409_Cam_03.png",B3,Plant 0064
2,2,1,2,"B3/00833 Plant 0065 Plant 0065/18-02-2019 -- 14.45.06,393_Cam_06.png","B3/00833 Plant 0065 Plant 0065/18-02-2019 -- 14.45.06,393_Cam_03.png",B3,Plant 0065
3,3,3,3,"B3/00834 Plant 0066 Plant 0066/18-02-2019 -- 14.45.12,122_Cam_06.png","B3/00834 Plant 0066 Plant 0066/18-02-2019 -- 14.45.12,122_Cam_03.png",B3,Plant 0066
1,1,1,1,"B3/00835 Plant 0067 Plant 0067/18-02-2019 -- 14.45.18,631_Cam_06.png","B3/00835 Plant 0067 Plant 0067/18-02-2019 -- 14.45.18,631_Cam_03.png",B3,Plant 0067
4,4,4,4,"B3/00836 Plant 0068 Plant 0068/18-02-2019 -- 14.45.24,441_Cam_06.png","B3/00836 Plant 0068 Plant 0068/18-02-2019 -- 14.45.24,441_Cam_03.png",B3,Plant 0068
1,1,1,1,"B3/00837 Plant 0069 Plant 0069/18-02-2019 -- 14.45.30,493_Cam_06.png","B3/00837 Plant 0069 Plant 0069/18-02-2019 -- 14.45.30,493_Cam_03.png",B3,Plant 0069
1,1,1,1,"B3/00838 Plant 0070 Plant 0070/18-02-2019 -- 14.45.36,432_Cam_06.png","B3/00838 Plant 0070 Plant 0070/18-02-2019 -- 14.45.36,432_Cam_03.png",B3,Plant 0070
1,1,1,1,"B3/00839 Plant 0071 Plant 0071/18-02-2019 -- 14.45.41,949_Cam_06.png","B3/00839 Plant 0071 Plant 0071/18-02-2019 -- 14.45.41,949_Cam_03.png",B3,Plant 0071
4,4,4,4,"B3/00840 Plant 0072 Plant 0072/18-02-2019 -- 14.45.48,445_Cam_06.png","B3/00840 Plant 0072 Plant 0072/18-02-2019 -- 14.45.48,445_Cam_03.png",B3,Plant 0072
1,1,1,1,"B3/00841 Plant 0073 Plant 0073/18-02-2019 -- 14.45.54,480_Cam_06.png","B3/00841 Plant 0073 Plant 0073/18-02-2019 -- 14.45.54,480_Cam_03.png",B3,Plant 0073
3,3,2,3,"B3/00842 Plant 0074 Plant 0074/18-02-2019 -- 14.46.02,105_Cam_06.png","B3/00842 Plant 0074 Plant 0074/18-02-2019 -- 14.46.02,105_Cam_03.png",B3,Plant 0074
1,1,1,1,"B3/00843 Plant 0075 Plant 0075/18-02-2019 -- 14.46.42,744_Cam_06.png","B3/00843 Plant 0075 Plant 0075/18-02-2019 -- 14.46.42,744_Cam_03.png",B3,Plant 0075
1,1,1,2,"B3/00844 Plant 0076 Plant 0076/18-02-2019 -- 14.46.50,082_Cam_06.png","B3/00844 Plant 0076 Plant 0076/18-02-2019 -- 14.46.50,082_Cam_03.png",B3,Plant 0076
2,2,2,3,"B3/00845 Plant 0077 Plant 0077/18-02-2019 -- 14.46.56,094_Cam_06.png","B3/00845 Plant 0077 Plant 0077/18-02-2019 -- 14.46.56,094_Cam_03.png",B3,Plant 0077
2,2,2,2,"B3/00846 Plant 0078 Plant 0078/18-02-2019 -- 14.47.02,637_Cam_06.png","B3/00846 Plant 0078 Plant 0078/18-02-2019 -- 14.47.02,637_Cam_03.png",B3,Plant 0078
1,1,1,1,"B3/00847 Plant 0079 Plant 0079/18-02-2019 -- 14.47.08,563_Cam_06.png","B3/00847 Plant 0079 Plant 0079/18-02-2019 -- 14.47.08,563_Cam_03.png",B3,Plant 0079
2,1,2,2,"B3/00848 Plant 0080 Plant 0080/18-02-2019 -- 14.47.14,331_Cam_06.png","B3/00848 Plant 0080 Plant 0080/18-02-2019 -- 14.47.14,331_Cam_03.png",B3,Plant 0080
1,2,2,2,"B3/00849 Plant 0081 Plant 0081/18-02-2019 -- 14.47.19,869_Cam_06.png","B3/00849 Plant 0081 Plant 0081/18-02-2019 -- 14.47.19,869_Cam_03.png",B3,Plant 0081
1,1,1,1,"B3/00850 Plant 0082 Plant 0082/18-02-2019 -- 14.47.27,043_Cam_06.png","B3/00850 Plant 0082 Plant 0082/18-02-2019 -- 14.47.27,043_Cam_03.png",B3,Plant 0082
1,1,1,1,"B3/00851 Plant 0083 Plant 0083/18-02-2019 -- 14.47.32,530_Cam_06.png","B3/00851 Plant 0083 Plant 0083/18-02-2019 -- 14.47.32,530_Cam_03.png",B3,Plant 0083
3,4,3,4,"B3/00852 Plant 0084 Plant 0084/18-02-2019 -- 14.47.38,417_Cam_06.png","B3/00852 Plant 0084 Plant 0084/18-02-2019 -- 14.47.38,417_Cam_03.png",B3,Plant 0084
1,1,1,1,"B3/00853 Plant 0085 Plant 0085/18-02-2019 -- 14.48.25,243_Cam_06.png","B3/00853 Plant 0085 Plant 0085/18-02-2019 -- 14.48.25,243_Cam_03.png",B3,Plant 0085
1,3,2,3,"B3/00854 Plant 0086 Plant 0086/18-02-2019 -- 14.48.32,690_Cam_06.png","B3/00854 Plant 0086 Plant 0086/18-02-2019 -- 14.48.32,690_Cam_03.png",B3,Plant 0086
1,1,1,1,"B3/00855 Plant 0087 Plant 0087/18-02-2019 -- 14.48.39,522_Cam_06.png","B3/00855 Plant 0087 Plant 0087/18-02-2019 -- 14.48.39,522_Cam_03.png",B3,Plant 0087
1,1,1,1,"B3/00856 Plant 0088 Plant 0088/18-02-2019 -- 14.48.44,998_Cam_06.png","B3/00856 Plant 0088 Plant 0088/18-02-2019 -- 14.48.44,998_Cam_03.png",B3,Plant 0088
1,1,1,1,"B3/00857 Plant 0089 Plant 0089/18-02-2019 -- 14.48.50,508_Cam_06.png","B3/00857 Plant 0089 Plant 0089/18-02-2019 -- 14.48.50,508_Cam_03.png",B3,Plant 0089
3,3,3,3,"B3/00858 Plant 0090 Plant 0090/18-02-2019 -- 14.48.56,676_Cam_06.png","B3/00858 Plant 0090 Plant 0090/18-02-2019 -- 14.48.56,676_Cam_03.png",B3,Plant 0090
1,1,1,2,"B3/00859 Plant 0091 Plant 0091/18-02-2019 -- 14.49.02,838_Cam_06.png","B3/00859 Plant 0091 Plant 0091/18-02-2019 -- 14.49.02,838_Cam_03.png",B3,Plant 0091
1,1,1,1,"B3/00860 Plant 0092 Plant 0092/18-02-2019 -- 14.49.08,153_Cam_06.png","B3/00860 Plant 0092 Plant 0092/18-02-2019 -- 14.49.08,153_Cam_03.png",B3,Plant 0092
1,1,1,1,"B3/00861 Plant 0093 Plant 0093/18-02-2019 -- 14.49.14,251_Cam_06.png","B3/00861 Plant 0093 Plant 0093/18-02-2019 -- 14.49.14,251_Cam_03.png",B3,Plant 0093
1,2,2,2,"B3/00862 Plant 0094 Plant 0094/18-02-2019 -- 14.49.19,894_Cam_06.png","B3/00862 Plant 0094 Plant 0094/18-02-2019 -- 14.49.19,894_Cam_03.png",B3,Plant 0094
3,3,3,3,"B3/00863 Plant 0095 Plant 0095/18-02-2019 -- 14.49.25,506_Cam_06.png","B3/00863 Plant 0095 Plant 0095/18-02-2019 -- 14.49.25,506_Cam_03.png",B3,Plant 0095
1,1,1,1,"B3/00864 Plant 0096 Plant 0096/18-02-2019 -- 14.49.59,679_Cam_06.png","B3/00864 Plant 0096 Plant 0096/18-02-2019 -- 14.49.59,679_Cam_03.png",B3,Plant 0096
1,1,1,1,"B3/00865 Plant 0097 Plant 0097/18-02-2019 -- 14.50.06,247_Cam_06.png","B3/00865 Plant 0097 Plant 0097/18-02-2019 -- 14.50.06,247_Cam_03.png",B3,Plant 0097
1,1,1,1,"B3/00866 Plant 0098 Plant 0098/18-02-2019 -- 14.50.11,715_Cam_06.png","B3/00866 Plant 0098 Plant 0098/18-02-2019 -- 14.50.11,715_Cam_03.png",B3,Plant 0098
1,1,2,2,"B3/00867 Plant 0099 Plant 0099/18-02-2019 -- 14.50.17,624_Cam_06.png","B3/00867 Plant 0099 Plant 0099/18-02-2019 -- 14.50.17,624_Cam_03.png",B3,Plant 0099
1,1,1,1,"B3/00868 Plant 0100 Plant 0100/18-02-2019 -- 14.50.24,829_Cam_06.png","B3/00868 Plant 0100 Plant 0100/18-02-2019 -- 14.50.24,829_Cam_03.png",B3,Plant 0100
1,1,1,1,"B3/00869 Plant 0101 Plant 0101/18-02-2019 -- 14.50.31,419_Cam_06.png","B3/00869 Plant 0101 Plant 0101/18-02-2019 -- 14.50.31,419_Cam_03.png",B3,Plant 0101
1,1,1,1,"B3/00870 Plant 0102 Plant 0102/18-02-2019 -- 14.50.37,557_Cam_06.png","B3/00870 Plant 0102 Plant 0102/18-02-2019 -- 14.50.37,557_Cam_03.png",B3,Plant 0102
1,1,1,1,"B3/00871 Plant 0103 Plant 0103/18-02-2019 -- 14.50.43,928_Cam_06.png","B3/00871 Plant 0103 Plant 0103/18-02-2019 -- 14.50.43,928_Cam_03.png",B3,Plant 0103
1,1,1,1,"B3/00872 Plant 0104 Plant 0104/18-02-2019 -- 14.50.49,693_Cam_06.png","B3/00872 Plant 0104 Plant 0104/18-02-2019 -- 14.50.49,693_Cam_03.png",B3,Plant 0104
1,1,1,1,"B3/00873 Plant 0105 Plant 0105/18-02-2019 -- 14.50.55,942_Cam_06.png","B3/00873 Plant 0105 Plant 0105/18-02-2019 -- 14.50.55,942_Cam_03.png",B3,Plant 0105
3,3,3,3,"B3/00874 Plant 0106 Plant 0106/18-02-2019 -- 14.51.39,435_Cam_06.png","B3/00874 Plant 0106 Plant 0106/18-02-2019 -- 14.51.39,435_Cam_03.png",B3,Plant 0106
1,1,1,1,"B3/00875 Plant 0107 Plant 0107/18-02-2019 -- 14.51.45,249_Cam_06.png","B3/00875 Plant 0107 Plant 0107/18-02-2019 -- 14.51.45,249_Cam_03.png",B3,Plant 0107
1,1,1,1,"B3/00876 Plant 0108 Plant 0108/18-02-2019 -- 14.51.52,360_Cam_06.png","B3/00876 Plant 0108 Plant 0108/18-02-2019 -- 14.51.52,360_Cam_03.png",B3,Plant 0108
1,1,1,1,"B3/00877 Plant 0109 Plant 0109/18-02-2019 -- 14.51.58,815_Cam_06.png","B3/00877 Plant 0109 Plant 0109/18-02-2019 -- 14.51.58,815_Cam_03.png",B3,Plant 0109
3,3,3,3,"B3/00878 Plant 0110 Plant 0110/18-02-2019 -- 14.52.05,667_Cam_06.png","B3/00878 Plant 0110 Plant 0110/18-02-2019 -- 14.52.05,667_Cam_03.png",B3,Plant 0110
3,3,3,3,"B3/00879 Plant 0111 Plant 0111/18-02-2019 -- 14.52.12,435_Cam_06.png","B3/00879 Plant 0111 Plant 0111/18-02-2019 -- 14.52.12,435_Cam_03.png",B3,Plant 0111
1,1,1,1,"B3/00880 Plant 0112 Plant 0112/18-02-2019 -- 14.52.18,549_Cam_06.png","B3/00880 Plant 0112 Plant 0112/18-02-2019 -- 14.52.18,549_Cam_03.png",B3,Plant 0112
1,1,1,1,"B3/00881 Plant 0113 Plant 0113/18-02-2019 -- 14.52.24,365_Cam_06.png","B3/00881 Plant 0113 Plant 0113/18-02-2019 -- 14.52.24,365_Cam_03.png",B3,Plant 0113
1,1,1,1,"B3/00882 Plant 0114 Plant 0114/18-02-2019 -- 14.52.30,037_Cam_06.png","B3/00882 Plant 0114 Plant 0114/18-02-2019 -- 14.52.30,037_Cam_03.png",B3,Plant 0114
1,1,1,1,"B3/00883 Plant 0115 Plant 0115/18-02-2019 -- 14.52.37,577_Cam_06.png","B3/00883 Plant 0115 Plant 0115/18-02-2019 -- 14.52.37,577_Cam_03.png",B3,Plant 0115
2,2,2,2,"B3/00884 Plant 0116 Plant 0116/18-02-2019 -- 14.52.43,276_Cam_06.png","B3/00884 Plant 0116 Plant 0116/18-02-2019 -- 14.52.43,276_Cam_03.png",B3,Plant 0116
1,1,1,1,"B3/00885 Plant 0117 Plant 0117/18-02-2019 -- 14.53.14,179_Cam_06.png","B3/00885 Plant 0117 Plant 0117/18-02-2019 -- 14.53.14,179_Cam_03.png",B3,Plant 0117
1,1,1,1,"B3/00886 Plant 0118 Plant 0118/18-02-2019 -- 14.53.23,272_Cam_06.png","B3/00886 Plant 0118 Plant 0118/18-02-2019 -- 14.53.23,272_Cam_03.png",B3,Plant 0118
1,1,1,2,"B3/00887 Plant 0119 Plant 0119/18-02-2019 -- 14.53.28,523_Cam_06.png","B3/00887 Plant 0119 Plant 0119/18-02-2019 -- 14.53.28,523_Cam_03.png",B3,Plant 0119
3,3,2,3,"B3/00888 Plant 0120 Plant 0120/18-02-2019 -- 14.53.35,136_Cam_06.png","B3/00888 Plant 0120 Plant 0120/18-02-2019 -- 14.53.35,136_Cam_03.png",B3,Plant 0120
2,2,2,3,"B3/00889 Plant 0121 Plant 0121/18-02-2019 -- 14.53.41,364_Cam_06.png","B3/00889 Plant 0121 Plant 0121/18-02-2019 -- 14.53.41,364_Cam_03.png",B3,Plant 0121
